 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
  3   7   3   1   F 192   1   F 192  30.487800   1.000000   8.099400   1.000000  10.013000   1.000000  38.984200
  3   7   4   1   F 192   1   F 192  30.412400   1.000000   8.122800   1.000000   9.994400   1.000000  38.935600
  3   7   5   1   F 192   1   F 192  28.336200   1.000000   7.435800   1.000000   9.240600   1.000000  37.404000
  3   7   6   1   F 192   1   F 192  24.550000   1.000000   6.505000   1.000000   7.825600   1.000000  34.780600
  3   7   7   1   F 192   1   F 192  20.048600   1.000000   5.179000   1.000000   6.329600   1.000000  31.502000
  3   7   8   1   F 192   1   F 192  14.864800   1.000000   4.172400   1.000000   3.959400   1.000000  27.500600
  3   7   9   1   L 226   1   F 192  10.305400   1.176277   3.120400   1.178759   2.233600   1.166995  26.882600
  3   7  10   1   a 100   1   a 154   3.895400   0.666427   1.132200   0.706059   0.846000   0.729078  10.079400
  3   8   0   1   L 226   1   F 192  10.927000   1.176316   3.318000   1.180651   2.305800   1.166190  27.564000
  3   8   1   1   F 192   1   F 192  14.837000   1.000000   4.166000   1.000000   3.903200   1.000000  27.438400
  3   8   2   1   F 192   1   F 192  17.939400   1.000000   4.701200   1.000000   5.494600   1.000000  29.965000
  3   8   3   1   F 192   1   F 192  20.039600   1.000000   5.213600   1.000000   6.369000   1.000000  31.525600
  3   8   4   1   F 192   1   F 192  20.803400   1.000000   5.373000   1.000000   6.605400   1.000000  32.013400
  3   8   5   1   F 192   1   F 192  19.943600   1.000000   5.201000   1.000000   6.359200   1.000000  31.456000
  3   8   6   1   F 192   1   F 192  17.988400   1.000000   4.905600   1.000000   5.442400   1.000000  30.047000
  3   8   7   1   F 192   1   F 192  14.890200   1.000000   4.242600   1.000000   3.908800   1.000000  27.525200
  3   8   8   1   L 226   1   F 192  10.818400   1.176126   3.279400   1.177776   2.261200   1.171590  27.393600
  3   8   9   1   F 192   1   F 192   8.547400   1.000000   2.508800   1.000000   1.878000   1.000000  21.323800
  3   9   1   1   F 192   1   F 192   8.564000   1.000000   2.545400   1.000000   1.871000   1.000000  21.355800
  3   9   2   1   L 226   1   F 192  10.319200   1.177087   3.116800   1.180570   2.280800   1.169414  26.900600
  3   9   3   1   F 192   1   F 192  11.428800   1.000000   3.444000   1.000000   2.457000   1.000000  24.367200
  3   9   4   1   F 192   1   F 192  12.430600   1.000000   3.710400   1.000000   2.803000   1.000000  25.339800
  3   9   5   1   F 192   1   F 192  12.541400   1.000000   3.708600   1.000000   2.952200   1.000000  25.421400
  3   9   6   1   F 192   1   F 192  11.439600   1.000000   3.507000   1.000000   2.410200   1.000000  24.357600
  3   9   7   1   L 226   1   F 192  10.231400   1.175831   3.118400   1.180798   2.205400   1.169402  26.758600
  3   9   8   1   b 164   1   F 192   7.357600   0.856584   2.210400   0.897485   1.624400   0.922064  17.269400
  3  10   3   1   a 100   1   a 155   3.985000   0.662986   1.133200   0.708789   0.851000   0.723854  10.134400
  3  10   4   1   b 164   1   b 185   6.663400   0.890266   1.933400   0.948898   1.432400   0.963837  16.749400
  3  10   5   1   d 100   1   d 189   4.587800   0.554689   1.381000   0.644750   0.990400   0.687803  10.047800
  3  10   6   1   b 164   1   b 185   6.649600   0.889557   1.962400   0.948838   1.424800   0.968557  16.773600
  3  10   7   1   a 100   1   a 154   3.906000   0.664619   1.139000   0.708165   0.852000   0.728638  10.089600
  4   1   2   0   d 160   0   d 157  97.577400   1.020222  21.110000   1.009578  46.718000   1.021075  87.356400
  4   1   3   0   F 432   0   F 432 205.625800   1.000000  31.785400   1.000000  75.029400   1.000000 166.821600
  4   1   4   0   F 432   0   F 432 106.296800   1.000000  11.729000   1.000000  26.133000   1.000000  96.544400
  4   1   5   0   F 432   0   F 432  58.390600   1.000000   5.513600   1.000000  11.922600   1.000000  66.989400
  4   1   6   1   F 192   1   F 192  36.080800   1.000000   6.249000   1.000000  11.561200   1.000000  41.192000
  4   1   7   1   F 192   1   F 192  20.891600   1.000000   5.494600   1.000000   6.710600   1.000000  32.230200
  4   1   8   1   F 192   1   F 192  12.634400   1.000000   3.527000   1.000000   3.509400   1.000000  25.675000
  4   1   9   1   a 100   1   F 192   3.993800   0.562322   1.245800   0.656767   0.890400   0.694519   9.619000
  4   2   0   0   g 307   0   g 294 181.508000   1.044217  36.349800   1.044473  83.012800   1.044167 158.640400
  4   2   1   0   d 160   0   d 157  97.367000   1.020227  20.751800   1.008761  46.660800   1.021148  87.109200
  4   2   2   0   g 307   0   g 293 178.875200   1.047875  36.517800   1.047730  82.308200   1.047638 157.513600
  4   2   3   0   F 432   0   F 432 205.634200   1.000000  32.044400   1.000000  74.727200   1.000000 166.918400
  4   2   4   0   F 432   0   F 432 116.490800   1.000000  13.222200   1.000000  29.601000   1.000000 103.210800
  4   2   5   0   F 432   0   F 432  66.380000   1.000000   6.470800   1.000000  13.781800   1.000000  71.756400
  4   2   6   1   F 192   1   F 192  41.015600   1.000000   7.074800   1.000000  13.187600   1.000000  44.425000
  4   2   7   1   F 192   1   F 192  24.069000   1.000000   6.318600   1.000000   7.710000   1.000000  34.408600
  4   2   8   1   F 192   1   F 192  15.150400   1.000000   3.942800   1.000000   4.736600   1.000000  27.898000
  4   2   9   1   F 192   1   F 192   8.591200   1.000000   2.650600   1.000000   1.852400   1.000000  21.420400
  4   3   0   0   F 432   0   F 432 161.355800   1.000000  21.230600   1.000000  49.638800   1.000000 134.207200
  4   3   1   0   F 432   0   F 432 205.195000   1.000000  31.550000   1.000000  75.065400   1.000000 166.535200
  4   3   2   0   F 432   0   F 432 205.284800   1.000000  31.723600   1.000000  74.950400   1.000000 166.646400
  4   3   3   0   F 432   0   F 432 161.792800   1.000000  21.070400   1.000000  49.612000   1.000000 134.342800
  4   3   4   0   F 432   0   F 432 105.960200   1.000000  11.671400   1.000000  25.786600   1.000000  96.243600
  4   3   5   0   F 432   0   F 432  66.481800   1.000000   6.509600   1.000000  13.838000   1.000000  71.855600
  4   3   6   1   F 192   1   F 192  42.906600   1.000000   7.569200   1.000000  13.512600   1.000000  45.685200
  4   3   7   1   F 192   1   F 192  26.244600   1.000000   6.915800   1.000000   8.541400   1.000000  35.979600
  4   3   8   1   F 192   1   F 192  16.747400   1.000000   4.352600   1.000000   5.318000   1.000000  29.124400
  4   3   9   1   L 226   1   F 192   9.629000   1.176945   2.842400   1.176471   2.274200   1.167180  26.140600
  4   4   0   0   F 432   0   F 432  82.178000   1.000000   8.405200   1.000000  18.206200   1.000000  81.309200
  4   4   1   0   F 432   0   F 432 105.953600   1.000000  11.599000   1.000000  25.884200   1.000000  96.203800
  4   4   2   0   F 432   0   F 432 116.828600   1.000000  13.283600   1.000000  29.910600   1.000000 103.430400
  4   4   3   0   F 432   0   F 432 105.890400   1.000000  11.719000   1.000000  25.671000   1.000000  96.170200
  4   4   4   0   F 432   0   F 432  82.401800   1.000000   8.461200   1.000000  18.276200   1.000000  81.484800
  4   4   5   0   F 432   0   F 432  58.355200   1.000000   5.505600   1.000000  11.857400   1.000000  66.904000
  4   4   6   1   F 192   1   F 192  40.778800   1.000000   7.083400   1.000000  13.123200   1.000000  44.308200
  4   4   7   1   F 192   1   F 192  26.233800   1.000000   7.004200   1.000000   8.484600   1.000000  36.012200
  4   4   8   1   F 192   1   F 192  17.314400   1.000000   4.568000   1.000000   5.413200   1.000000  29.561400
  4   4   9   1   L 226   1   F 192  10.699800   1.176302   3.109200   1.179210   2.654000   1.173926  27.442600
  4   5   0   1   F 192   1   F 192  46.234200   1.000000   8.462000   1.000000  13.879800   1.000000  47.858200
  4   5   1   0   F 432   0   F 432  58.641000   1.000000   5.566400   1.000000  11.880600   1.000000  67.138000
  4   5   2   0   F 432   0   F 432  66.677000   1.000000   6.548000   1.000000  14.102800   1.000000  72.038800
  4   5   3   0   F 432   0   F 432  66.347000   1.000000   6.473000   1.000000  13.815200   1.000000  71.759200
  4   5   4   0   F 432   0   F 432  58.617600   1.000000   5.578800   1.000000  11.865600   1.000000  67.134200
  4   5   5   1   F 192   1   F 192  46.187600   1.000000   8.354000   1.000000  13.876000   1.000000  47.780400
  4   5   6   1   F 192   1   F 192  35.653400   1.000000   6.109200   1.000000  11.277600   1.000000  40.829400
  4   5   7   1   F 192   1   F 192  24.060600   1.000000   6.376000   1.000000   7.748000   1.000000  34.446000
  4   5   8   1   F 192   1   F 192  16.814000   1.000000   4.407200   1.000000   5.234600   1.000000  29.152600
  4   5   9   1   F 192   1   F 192  10.492800   1.000000   3.033800   1.000000   2.617200   1.000000  23.533600
  4   6   0   1   F 192   1   F 192  27.168400   1.000000   7.279800   1.000000   8.794600   1.000000  36.668000
  4   6   1   1   F 192   1   F 192  35.857000   1.000000   6.091200   1.000000  11.448000   1.000000  40.975800
  4   6   2   1   F 192   1   F 192  41.030400   1.000000   7.136200   1.000000  13.189200   1.000000  44.436600
  4   6   3   1   F 192   1   F 192  43.066400   1.000000   7.608400   1.000000  13.611200   1.000000  45.818400
  4   6   4   1   F 192   1   F 192  40.933600   1.000000   7.166400   1.000000  13.102600   1.000000  44.412600
  4   6   5   1   F 192   1   F 192  35.836000   1.000000   6.146000   1.000000  11.481400   1.000000  40.988200
  4   6   6   1   F 192   1   F 192  27.241000   1.000000   7.169000   1.000000   8.837200   1.000000  36.653600
  4   6   7   1   F 192   1   F 192  20.804200   1.000000   5.468200   1.000000   6.670000   1.000000  32.130800
  4   6   8   1   F 192   1   F 192  15.181200   1.000000   4.008800   1.000000   4.751200   1.000000  27.941400
  4   6   9   1   L 226   1   F 192   9.697400   1.177120   2.903200   1.175255   2.276400   1.171411  26.207400
  4   7   0   1   F 192   1   F 192  16.596400   1.000000   4.350400   1.000000   5.193400   1.000000  28.973200
  4   7   1   1   F 192   1   F 192  20.863400   1.000000   5.512800   1.000000   6.668000   1.000000  32.222600
  4   7   2   1   F 192   1   F 192  24.242800   1.000000   6.385600   1.000000   7.783800   1.000000  34.575600
  4   7   3   1   F 192   1   F 192  26.143400   1.000000   6.915800   1.000000   8.527200   1.000000  35.921400
  4   7   4   1   F 192   1   F 192  26.176400   1.000000   6.974000   1.000000   8.488400   1.000000  35.962200
  4   7   5   1   F 192   1   F 192  24.276400   1.000000   6.372200   1.000000   7.806400   1.000000  34.547600
  4   7   6   1   F 192   1   F 192  20.894800   1.000000   5.502200   1.000000   6.683800   1.000000  32.197000
  4   7   7   1   F 192   1   F 192  16.717600   1.000000   4.360600   1.000000   5.229200   1.000000  29.107800
  4   7   8   1   F 192   1   F 192  12.648600   1.000000   3.544200   1.000000   3.544000   1.000000  25.715800
  4   7   9   1   F 192   1   F 192   8.502400   1.000000   2.598000   1.000000   1.857200   1.000000  21.353800
  4   8   0   1   F 192   1   F 192   9.269400   1.000000   2.802600   1.000000   2.137200   1.000000  22.248800
  4   8   1   1   F 192   1   F 192  12.595800   1.000000   3.492600   1.000000   3.475800   1.000000  25.642600
  4   8   2   1   F 192   1   F 192  15.152400   1.000000   3.990400   1.000000   4.716800   1.000000  27.872000
  4   8   3   1   F 192   1   F 192  16.900800   1.000000   4.396400   1.000000   5.344000   1.000000  29.265200
  4   8   4   1   F 192   1   F 192  17.442800   1.000000   4.553200   1.000000   5.485400   1.000000  29.653800
  4   8   5   1   F 192   1   F 192  16.605600   1.000000   4.375600   1.000000   5.184000   1.000000  29.044400
  4   8   6   1   F 192   1   F 192  15.283000   1.000000   4.101600   1.000000   4.755800   1.000000  27.996200
  4   8   7   1   F 192   1   F 192  12.534800   1.000000   3.525200   1.000000   3.475000   1.000000  25.595400
  4   8   8   1   F 192   1   F 192   9.125400   1.000000   2.803200   1.000000   1.998200   1.000000  22.019200
  4   8   9   1   a 100   1   F 192   3.994200   0.562866   1.218400   0.663001   0.890600   0.689872   9.632200
  4   9   1   1   a 100   1   F 192   3.972400   0.563085   1.203000   0.661845   0.875600   0.697122   9.627400
  4   9   2   1   F 192   1   F 192   8.587600   1.000000   2.657200   1.000000   1.877600   1.000000  21.452200
  4   9   3   1   F 192   1   F 192   9.731000   1.000000   2.929200   1.000000   2.240200   1.000000  22.753200
  4   9   4   1   L 226   1   F 192  10.527800   1.176580   3.067800   1.181172   2.591800   1.175014  27.223200
  4   9   5   1   L 226   1   F 192  10.598600   1.176042   3.077600   1.177021   2.636600   1.175984  27.295200
  4   9   6   1   L 226   1   F 192   9.691200   1.176820   2.927200   1.178327   2.160200   1.169521  26.170400
  4   9   7   1   F 192   1   F 192   8.536000   1.000000   2.640600   1.000000   1.836800   1.000000  21.411800
  4   9   8   1   a 100   1   F 192   3.948600   0.563795   1.200000   0.662333   0.861600   0.696843   9.604200
  5   1   2   0   d 160   0   d 157 109.752000   1.018283  23.984800   1.014568  59.240000   1.017826  97.335600
  5   1   3   0   F 432   0   F 432 225.520400   1.000000  34.294000   1.000000  86.794400   1.000000 180.488800
  5   1   4   0   F 432   0   F 432 117.443200   1.000000  11.907600   1.000000  28.808800   1.000000 102.878400
  5   1   5   0   F 432   0   F 432  63.638600   1.000000   5.454400   1.000000  12.543000   1.000000  69.607600
  5   1   6   1   F 192   1   F 192  38.806400   1.000000   6.521600   1.000000  12.296600   1.000000  42.878200
  5   1   7   1   F 192   1   F 192  22.178600   1.000000   5.649000   1.000000   7.047200   1.000000  32.966200
  5   1   8   1   F 192   1   F 192  13.402000   1.000000   3.596400   1.000000   3.723400   1.000000  26.157200
  5   1   9   1   b 164   1   F 192   6.698200   0.859425   1.978000   0.901719   1.414400   0.926046  16.524000
  5   2   0   0   g 307   0   g 294 202.825800   1.044213  41.156200   1.044484 102.937800   1.044215 176.118000
  5   2   1   0   d 160   0   d 157 109.600400   1.018285  23.658600   1.014295  58.976000   1.017790  97.083800
  5   2   2   0   g 307   0   g 293 199.305400   1.047870  41.347200   1.047761 101.688800   1.047647 174.527000
  5   2   3   0   F 432   0   F 432 225.403600   1.000000  34.492000   1.000000  86.296000   1.000000 180.427800
  5   2   4   0   F 432   0   F 432 128.243000   1.000000  13.427600   1.000000  33.069800   1.000000 110.083000
  5   2   5   0   F 432   0   F 432  72.384200   1.000000   6.480800   1.000000  14.712400   1.000000  74.892600
  5   2   6   1   F 192   1   F 192  43.661600   1.000000   7.329000   1.000000  13.625000   1.000000  45.981200
  5   2   7   1   F 192   1   F 192  25.526800   1.000000   6.571400   1.000000   8.143600   1.000000  35.331600
  5   2   8   1   F 192   1   F 192  16.219000   1.000000   4.186800   1.000000   5.043200   1.000000  28.570400
  5   2   9   1   L 226   1   F 192   9.080800   1.176923   2.679200   1.176023   1.884200   1.162509  25.215000
  5   3   0   0   F 432   0   F 432 177.477600   1.000000  22.140400   1.000000  56.317800   1.000000 144.187400
  5   3   1   0   F 432   0   F 432 225.238600   1.000000  34.272600   1.000000  86.559600   1.000000 180.299200
  5   3   2   0   F 432   0   F 432 225.408400   1.000000  34.135200   1.000000  87.070000   1.000000 180.434600
  5   3   3   0   F 432   0   F 432 177.792600   1.000000  22.059800   1.000000  56.525200   1.000000 144.383400
  5   3   4   0   F 432   0   F 432 117.253000   1.000000  11.914400   1.000000  28.765000   1.000000 102.812800
  5   3   5   0   F 432   0   F 432  72.439000   1.000000   6.462200   1.000000  14.685400   1.000000  74.885800
  5   3   6   1   F 192   1   F 192  45.458400   1.000000   7.886400   1.000000  13.922000   1.000000  47.211000
  5   3   7   1   F 192   1   F 192  28.026200   1.000000   7.311800   1.000000   8.988600   1.000000  37.130800
  5   3   8   1   F 192   1   F 192  17.581400   1.000000   4.481600   1.000000   5.406800   1.000000  29.587000
  5   3   9   1   F 192   1   F 192  10.356800   1.000000   2.924800   1.000000   2.515800   1.000000  23.220600
  5   3  10   1   a 100   1   a 168   3.911400   0.607711   1.178600   0.666384   0.839200   0.690181   9.763200
  5   4   0   0   F 432   0   F 432  89.791400   1.000000   8.358400   1.000000  19.594000   1.000000  85.386200
  5   4   1   0   F 432   0   F 432 116.761600   1.000000  11.780800   1.000000  28.663000   1.000000 102.469400
  5   4   2   0   F 432   0   F 432 128.806200   1.000000  13.609600   1.000000  33.274600   1.000000 110.520400
  5   4   3   0   F 432   0   F 432 116.996600   1.000000  11.937400   1.000000  28.482000   1.000000 102.574600
