 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 24   9   3   1   F 192   1   F 192   1.672800   1.000000   0.439800   1.000000   0.253000   1.000000  11.911000
 24   9   4   1   F 192   1   F 192   1.748400   1.000000   0.439000   1.000000   0.270400   1.000000  12.030200
 24   9   5   1   F 192   1   F 192   1.689200   1.000000   0.417000   1.000000   0.284800   1.000000  11.939400
 24   9   6   1   F 192   1   F 192   1.670000   1.000000   0.433000   1.000000   0.247600   1.000000  11.913800
 24   9   7   1   F 192   1   F 192   1.451800   1.000000   0.373800   1.000000   0.225000   1.000000  11.546200
 24   9   8   1   F 192   1   F 192   1.163800   1.000000   0.300400   1.000000   0.184000   1.000000  11.067000
 24   9   9   1   b 164   1   F 164   0.834400   1.000000   0.204800   1.000000   0.128200   1.000000   9.502000
 24  10   2   1   a 100   1   F  92   0.457000   1.007440   0.115200   1.001736   0.074000   1.002703   6.837200
 24  10   3   1   F 192   1   F 192   1.005600   1.000000   0.257600   1.000000   0.169200   1.000000  10.793400
 24  10   4   1   L 226   1   F 192   1.069000   1.112816   0.277600   1.062680   0.175600   1.036446  12.108400
 24  10   5   1   b 164   1   F 164   0.972600   1.000000   0.244200   1.000000   0.161600   1.000000   9.734800
 24  10   6   1   L 226   1   F 192   1.100000   1.114182   0.287600   1.053547   0.175200   1.039954  12.192200
 24  10   7   1   F 192   1   F 192   0.990000   1.000000   0.251400   1.000000   0.163400   1.000000  10.777000
 24  10   8   1   a 100   1   F 100   0.480000   1.000000   0.121000   1.000000   0.080800   1.000000   6.873400
 25   1   2   0   d 160   0   g 162  63.856800   0.984475   5.307800   1.000000  16.379400   0.999927  55.175000
 25   1   3   0   F 432   0   F 432  80.476600   1.000000   5.737200   1.000000  13.449600   1.000000  78.409200
 25   1   4   0   F 432   0   F 432  35.635000   1.000000   2.218000   1.000000   4.425400   1.000000  50.727200
 25   1   5   0   F 432   1   F 192  20.983600   0.758249   2.042200   0.386446   2.296600   0.827658  39.857400
 25   1   6   1   F 192   1   F 192   9.383600   1.000000   1.053600   1.000000   1.940200   1.000000  22.203600
 25   1   7   1   F 192   1   F 192   4.573800   1.000000   0.569000   1.000000   1.102400   1.000000  16.484600
 25   1   8   1   F 192   1   F 192   2.132800   1.000000   0.536200   1.000000   0.402400   1.000000  12.625600
 25   1   9   1   L 226   1   F 192   1.215000   1.121975   0.330200   1.067232   0.202000   1.055446  12.390200
 25   2   0   0   g 307   0   a 288  96.044000   1.065968   7.233200   1.056904  21.989200   1.066060  87.271600
 25   2   1   0   d 160   0   g 162  63.981600   0.984449   5.298000   1.000000  16.534400   0.999940  55.310000
 25   2   2   0   g 307   0   a 300 102.319400   1.022877   7.866800   1.000686  23.974000   1.024727  88.844800
 25   2   3   0   F 432   0   F 432  80.655000   1.000000   5.859800   1.000000  13.535400   1.000000  78.591200
 25   2   4   0   F 432   0   F 432  39.946800   1.000000   2.450400   1.000000   5.158400   1.000000  53.668200
 25   2   5   0   F 432   0   F 432  20.458800   1.000000   1.207200   1.000000   2.299000   1.000000  42.155400
 25   2   6   1   F 192   1   F 192  11.670400   1.000000   1.256800   1.000000   2.226800   1.000000  23.924600
 25   2   7   1   F 192   1   F 192   5.635400   1.000000   0.654800   1.000000   1.297000   1.000000  17.949400
 25   2   8   1   F 192   1   F 192   2.681600   1.000000   0.611600   1.000000   0.628800   1.000000  13.494800
 25   2   9   1   F 192   1   F 192   1.428800   1.000000   0.369200   1.000000   0.232200   1.000000  11.501800
 25   2  10   1   F 192   1   F 192   0.869400   1.000000   0.247200   1.000000   0.142800   1.000000  10.544000
 25   3   0   0   F 432   0   F 432  57.970000   1.000000   3.764200   1.000000   8.377600   1.000000  64.765200
 25   3   1   0   F 432   0   F 432  80.169800   1.000000   5.705400   1.000000  13.567000   1.000000  78.293400
 25   3   2   0   F 432   0   F 432  80.600400   1.000000   5.843400   1.000000  13.702800   1.000000  78.548400
 25   3   3   0   F 432   0   F 432  57.675200   1.000000   3.852000   1.000000   8.310000   1.000000  64.675800
 25   3   4   0   F 432   0   F 432  35.536600   1.000000   2.135400   1.000000   4.392600   1.000000  50.638600
 25   3   5   0   F 432   0   F 432  20.254200   1.000000   1.188400   1.000000   2.334800   1.000000  42.048000
 25   3   6   1   F 192   1   F 192  12.558200   1.000000   1.305200   1.000000   2.250400   1.000000  24.414400
 25   3   7   1   F 192   1   F 192   6.207000   1.000000   0.740000   1.000000   1.433800   1.000000  18.750800
 25   3   8   1   F 192   1   F 192   3.266200   1.000000   0.448800   1.000000   0.805000   1.000000  14.481200
 25   3   9   1   F 192   1   F 192   1.689200   1.000000   0.453000   1.000000   0.262600   1.000000  11.928400
 25   3  10   1   L 226   1   F 192   1.030600   1.114496   0.273000   1.071062   0.170200   1.050529  12.046400
 25   4   0   0   F 432   0   F 432  26.052400   1.000000   1.616600   1.000000   3.107800   1.000000  45.008600
 25   4   1   0   F 432   0   F 432  35.553600   1.000000   2.195800   1.000000   4.365600   1.000000  50.600000
 25   4   2   0   F 432   0   F 432  39.763200   1.000000   2.451000   1.000000   5.021200   1.000000  53.495600
 25   4   3   0   F 432   0   F 432  35.580200   1.000000   2.171200   1.000000   4.432000   1.000000  50.693800
 25   4   4   0   F 432   0   F 432  25.872400   1.000000   1.549400   1.000000   3.069800   1.000000  44.839000
 25   4   5   0   F 432   1   F 192  21.059200   0.757959   2.032600   0.385910   2.341200   0.823936  39.914200
 25   4   6   1   F 192   1   F 192  11.620200   1.000000   1.248800   1.000000   2.233600   1.000000  23.899800
 25   4   7   1   F 192   1   F 192   6.263400   1.000000   0.765800   1.000000   1.447400   1.000000  18.761600
 25   4   8   1   F 192   1   F 192   3.375400   1.000000   0.447400   1.000000   0.838600   1.000000  14.642200
 25   4   9   1   F 192   1   F 192   1.781800   1.000000   0.468000   1.000000   0.288600   1.000000  12.086400
 25   4  10   1   F 192   1   F 192   1.147400   1.000000   0.313800   1.000000   0.185200   1.000000  11.007000
 25   4  11   1   d 100   1   g 100   0.383000   1.000000   0.107400   1.000000   0.060200   1.000000   6.689200
 25   5   0   1   F 192   1   F 192  14.478600   1.000000   1.509400   1.000000   2.288000   1.000000  25.418000
 25   5   1   0   F 432   1   F 192  20.967400   0.758482   2.049800   0.383159   2.291000   0.829507  39.878400
 25   5   2   0   F 432   0   F 432  20.230600   1.000000   1.174600   1.000000   2.336200   1.000000  42.063000
 25   5   3   0   F 432   0   F 432  20.322400   1.000000   1.202600   1.000000   2.290400   1.000000  42.025400
 25   5   4   0   F 432   1   F 192  21.196000   0.758492   2.044400   0.388280   2.307800   0.829448  40.004600
 25   5   5   1   F 192   1   F 192  14.459400   1.000000   1.510400   1.000000   2.259800   1.000000  25.403800
 25   5   6   1   F 192   1   F 192   9.572000   1.000000   1.041800   1.000000   1.972400   1.000000  22.360400
 25   5   7   1   F 192   1   F 192   5.737000   1.000000   0.711800   1.000000   1.332600   1.000000  18.078600
 25   5   8   1   F 192   1   F 192   3.299400   1.000000   0.459400   1.000000   0.816800   1.000000  14.484200
 25   5   9   1   F 192   1   F 192   1.749200   1.000000   0.455400   1.000000   0.281600   1.000000  12.025800
 25   5  10   1   L 226   1   F 192   1.183000   1.125106   0.309400   1.065934   0.193800   1.042312  12.341200
 25   6   0   1   F 192   1   F 192   6.557800   1.000000   0.801800   1.000000   1.479400   1.000000  19.171200
 25   6   1   1   F 192   1   F 192   9.524200   1.000000   1.072800   1.000000   1.974800   1.000000  22.313000
 25   6   2   1   F 192   1   F 192  11.789000   1.000000   1.263200   1.000000   2.288400   1.000000  23.990600
 25   6   3   1   F 192   1   F 192  12.585200   1.000000   1.325200   1.000000   2.275000   1.000000  24.453400
 25   6   4   1   F 192   1   F 192  11.671400   1.000000   1.268800   1.000000   2.280800   1.000000  23.938200
 25   6   5   1   F 192   1   F 192   9.591400   1.000000   1.062600   1.000000   1.966200   1.000000  22.404400
 25   6   6   1   F 192   1   F 192   6.560800   1.000000   0.788400   1.000000   1.496400   1.000000  19.171600
 25   6   7   1   F 192   1   F 192   4.596800   1.000000   0.568200   1.000000   1.083400   1.000000  16.513400
 25   6   8   1   F 192   1   F 192   2.783000   1.000000   0.645600   1.000000   0.648400   1.000000  13.637200
 25   6   9   1   F 192   1   F 192   1.636800   1.000000   0.427400   1.000000   0.267200   1.000000  11.839200
 25   6  10   1   L 226   1   F 192   1.138200   1.117730   0.297000   1.068013   0.181000   1.040884  12.250400
 25   7   0   1   F 192   1   F 192   3.327800   1.000000   0.451400   1.000000   0.811400   1.000000  14.573400
 25   7   1   1   F 192   1   F 192   4.587000   1.000000   0.576200   1.000000   1.094200   1.000000  16.485600
 25   7   2   1   F 192   1   F 192   5.632400   1.000000   0.679600   1.000000   1.290400   1.000000  17.985000
 25   7   3   1   F 192   1   F 192   6.289600   1.000000   0.757200   1.000000   1.406400   1.000000  18.830600
 25   7   4   1   F 192   1   F 192   6.231000   1.000000   0.756000   1.000000   1.407400   1.000000  18.759400
 25   7   5   1   F 192   1   F 192   5.649400   1.000000   0.697200   1.000000   1.294600   1.000000  17.989800
 25   7   6   1   F 192   1   F 192   4.548000   1.000000   0.551000   1.000000   1.060800   1.000000  16.465600
 25   7   7   1   F 192   1   F 192   3.371800   1.000000   0.478800   1.000000   0.818000   1.000000  14.616200
 25   7   8   1   F 192   1   F 192   2.147600   1.000000   0.547600   1.000000   0.409400   1.000000  12.650000
 25   7   9   1   F 192   1   F 192   1.463200   1.000000   0.385000   1.000000   0.234800   1.000000  11.560000
 25   7  10   1   L 226   1   F 192   0.991400   1.111963   0.264000   1.065152   0.163800   1.057387  11.970000
 25   7  11   1   d 100   1   g 100   0.373200   1.000000   0.107800   1.000000   0.062200   1.000000   6.679200
 25   8   0   1   F 192   1   F 192   1.619800   1.000000   0.416600   1.000000   0.263600   1.000000  11.800400
 25   8   1   1   F 192   1   F 192   2.156400   1.000000   0.548800   1.000000   0.395200   1.000000  12.642800
 25   8   2   1   F 192   1   F 192   2.720000   1.000000   0.629200   1.000000   0.618400   1.000000  13.531200
 25   8   3   1   F 192   1   F 192   3.292400   1.000000   0.452400   1.000000   0.803400   1.000000  14.501600
 25   8   4   1   F 192   1   F 192   3.435600   1.000000   0.470400   1.000000   0.849600   1.000000  14.725200
 25   8   5   1   F 192   1   F 192   3.342600   1.000000   0.460200   1.000000   0.790600   1.000000  14.590000
 25   8   6   1   F 192   1   F 192   2.733400   1.000000   0.661200   1.000000   0.624600   1.000000  13.535000
 25   8   7   1   F 192   1   F 192   2.121800   1.000000   0.515000   1.000000   0.412800   1.000000  12.603000
 25   8   8   1   F 192   1   F 192   1.590600   1.000000   0.421400   1.000000   0.252600   1.000000  11.756800
 25   8   9   1   F 192   1   F 192   1.248600   1.000000   0.326400   1.000000   0.201200   1.000000  11.190000
 25   8  10   1   F 192   1   F 192   0.849000   1.000000   0.243200   1.000000   0.126200   1.000000  10.514800
 25   9   0   1   b 164   1   F 164   0.871000   1.000000   0.233400   1.000000   0.136000   1.000000   9.558200
 25   9   1   1   F 192   1   F 192   1.272200   1.000000   0.342800   1.000000   0.221800   1.000000  11.237200
 25   9   2   1   F 192   1   F 192   1.492600   1.000000   0.391800   1.000000   0.247000   1.000000  11.607600
 25   9   3   1   F 192   1   F 192   1.728800   1.000000   0.452000   1.000000   0.286400   1.000000  11.966400
 25   9   4   1   F 192   1   F 192   1.781600   1.000000   0.472400   1.000000   0.276200   1.000000  12.059000
 25   9   5   1   F 192   1   F 192   1.746600   1.000000   0.451000   1.000000   0.305000   1.000000  12.022800
 25   9   6   1   F 192   1   F 192   1.729400   1.000000   0.462600   1.000000   0.267200   1.000000  11.975800
 25   9   7   1   F 192   1   F 192   1.483400   1.000000   0.386800   1.000000   0.254000   1.000000  11.592200
 25   9   8   1   L 226   1   F 192   1.225800   1.126285   0.327200   1.064181   0.220800   1.048913  12.454000
 25   9   9   1   b 164   1   F 164   0.870200   1.000000   0.241800   1.000000   0.137800   1.000000   9.540200
 25   9  10   1   a 100   1   a 100   0.408800   1.000000   0.119600   1.000000   0.057400   1.000000   6.728000
 25  10   1   1   a 100   1   a  92   0.372200   1.010747   0.112400   1.007117   0.062000   1.003226   6.678800
 25  10   2   1   F 192   1   F 192   0.849000   1.000000   0.234200   1.000000   0.132000   1.000000  10.517800
 25  10   3   1   L 226   1   F 192   1.036400   1.113663   0.275800   1.068891   0.175200   1.057078  12.050000
 25  10   4   1   L 226   1   F 192   1.108800   1.115260   0.285600   1.065826   0.179800   1.046719  12.202600
 25  10   5   1   L 226   1   F 192   1.118800   1.114051   0.287200   1.061978   0.185400   1.043150  12.220400
 25  10   6   1   F 192   1   F 192   1.090400   1.000000   0.295200   1.000000   0.181800   1.000000  10.933200
 25  10   7   1   L 226   1   F 192   1.014200   1.110826   0.271800   1.067697   0.169600   1.050708  12.013400
 25  10   8   1   F 192   1   F 192   0.832200   1.000000   0.228000   1.000000   0.130800   1.000000  10.497000
 25  11   4   1   d 100   1   g  92   0.369600   1.012987   0.115200   1.005208   0.057000   1.000000   6.670400
 25  11   7   1   d 100   1   g  98   0.362000   1.000000   0.102200   1.000000   0.059400   1.000000   6.663400
 26   1   2   0   d 160   0   g 162  58.214200   0.983265   4.534800   1.000000  13.615400   1.000000  51.334400
 26   1   3   0   F 432   0   F 432  74.165400   1.000000   5.551400   1.000000  12.038600   1.000000  74.822200
 26   1   4   0   F 432   0   F 432  32.849200   1.000000   2.100600   1.000000   3.993400   1.000000  48.813400
 26   1   5   0   F 432   1   F 192  19.859600   0.735131   1.838600   0.626346   2.041400   0.840110  38.835000
 26   1   6   1   F 192   1   F 192   8.755400   1.000000   0.912600   1.000000   1.735000   1.000000  21.684400
 26   1   7   1   F 192   1   F 192   4.149800   1.000000   0.513000   1.000000   0.953200   1.000000  15.887400
 26   1   8   1   F 192   1   F 192   1.926200   1.000000   0.454800   1.000000   0.355800   1.000000  12.329000
 26   1   9   1   L 226   1   F 192   1.083600   1.113880   0.265000   1.053585   0.180400   1.019956  12.143400
 26   2   0   0   g 307   0   a 288  87.859000   1.065953   6.539400   1.053032  18.304400   1.066476  81.616800
 26   2   1   0   d 160   0   g 162  58.289200   0.983235   4.668200   1.000000  13.609200   0.999985  51.460600
 26   2   2   0   g 307   0   a 300  93.605600   1.022849   7.005400   1.000400  19.905400   1.018779  82.913600
 26   2   3   0   F 432   0   F 432  74.101800   1.000000   5.578000   1.000000  12.015200   1.000000  74.803200
 26   2   4   0   F 432   0   F 432  37.057200   1.000000   2.351400   1.000000   4.604400   1.000000  51.753800
 26   2   5   0   F 432   0   F 432  19.028800   1.000000   1.163000   1.000000   2.113800   1.000000  41.446600
 26   2   6   1   F 192   1   F 192  10.868400   1.000000   1.099600   1.000000   2.039200   1.000000  23.332600
 26   2   7   1   F 192   1   F 192   5.147600   1.000000   0.605000   1.000000   1.180400   1.000000  17.373600
 26   2   8   1   F 192   1   F 192   2.453000   1.000000   0.540400   1.000000   0.550400   1.000000  13.148600
 26   2   9   1   F 192   1   F 192   1.292000   1.000000   0.331800   1.000000   0.204200   1.000000  11.298000
 26   2  10   1   b 164   1   F 164   0.709400   1.000000   0.203600   1.000000   0.107200   1.000000   9.276600
 26   3   0   0   F 432   0   F 432  53.854600   1.000000   3.699200   1.000000   7.571400   1.000000  62.461600
